"M_var";"SE";"low";"high";"ages";"season";"years";"Fest";"B";"Brel";"N"
1.24340106057297;0.173683033966684;0.896034992639599;1.59076712850634;0;1;1985;0;2600.51784242662;0.0411815802389763;520103.568485323
0.56415313673948;0.0788030761093389;0.406546984520802;0.721759288958158;1;1;1985;0.0705436664342224;3341.40807763107;0.0529142552360744;53038.2234544615
0.415144274024834;0.113402858529993;0.188338556964848;0.64194999108482;2;1;1985;0.493102930395251;7574.71802926036;0.119952592987606;25165.1761769447
0.327267018939285;0.0893978738776738;0.148471271183938;0.506062766694633;3;1;1985;1.30481806588474;24801.253656771;0.392750551767206;28376.7204310881
0.276762849349889;0.0756019056866772;0.125559037976535;0.427966660723244;4;1;1985;1.82535477903583;14340.0940327338;0.227088514221627;6900.91146907303
0.243430097420888;0.0664965666806211;0.110436964059646;0.37642323078213;5;1;1985;1.82535477903583;6292.72689629883;0.0996510900152409;1797.9219703711
0.220198179409766;0.0601504213127425;0.0998973367842811;0.340499022035251;6;1;1985;1.82535477903583;2462.54587860657;0.0389966679087912;442.744674326964
0.201;0;0.201;0.201;7;1;1985;1.82535477903583;1734.3328211481;0.0274647476244787;204.255425880121
1.2116691176702;0.215309948654953;0.78104922036029;1.6422890149801;0;1;1986;0;1270.60183268514;0.028621735743799;254120.366537027
0.549755790870089;0.0976899463548353;0.354375898160418;0.74513568357976;1;1;1986;0.0531798714681423;9449.92068873748;0.212870094938647;149998.741091071
0.475613334884882;0.157364747468096;0.160883839948691;0.790342829821073;2;1;1986;0.371729338500363;8462.72337252249;0.190632364766338;28115.360041603
0.374936059617279;0.12405396150768;0.12682813660192;0.623043982632639;3;1;1986;0.98364687491488;8868.79586399848;0.199779604479734;10147.3636887854
0.317075556589921;0.104909831645401;0.10725589329912;0.526895219880723;4;1;1986;1.37605737608491;11484.8942489996;0.258710163785669;5548.25809130414
0.278887624591865;0.0922747059362818;0.0943382127193016;0.463437036464429;5;1;1986;1.37605737608491;2930.37485140002;0.066009990281377;843.273338532379
0.252271793199281;0.083468406199609;0.0853349808000624;0.419208605598499;6;1;1986;1.37605737608491;1252.94855870776;0.0282240758870322;227.148034573561
0.201;0;0.201;0.201;7;1;1986;1.37605737608491;672.639883628829;0.0151519701174041;84.1746819708208
1.20992687087301;0.232703942319287;0.744518986234432;1.67533475551158;0;1;1987;0;670.211761214051;0.0132771796344271;134042.35224281
0.548965302566053;0.105581910096347;0.337801482373358;0.760129122758748;1;1;1987;0.0429360027497174;4766.05237785412;0.0944175217892775;75651.6250453035
0.58299308664708;0.19905829676906;0.184876493108961;0.981109680185199;2;1;1987;0.300124303789706;24706.0023630976;0.489436399667513;82079.7420700917
0.459585790933464;0.156921868985838;0.145742052961789;0.773429528905139;3;1;1987;0.794170120388439;10530.7386510386;0.20861840517357;12048.9000583966
0.38866205776472;0.13270553117936;0.123250995406;0.65407312012344;4;1;1987;1.11099184056404;5187.55766684589;0.102767720581175;2608.12351274303
0.341852393873348;0.116722748227108;0.108406897419133;0.575297890327564;5;1;1987;1.11099184056404;3376.01110309154;0.0668802137735853;1020.55958376407
0.309227476615726;0.10558323283614;0.0980610109434468;0.520393942288005;6;1;1987;1.11099184056404;781.908042443689;0.0154899304039705;161.151698772401
0.201;0;0.201;0.201;7;1;1987;1.11099184056404;459.991600910668;0.00911262897648268;61.9684225933811
1.20008688523507;0.243172874534707;0.713741136165659;1.68643263430449;0;1;1988;0;896.334507541217;0.015936118817149;179266.901508243
0.544500726381316;0.110331850509656;0.323837025362004;0.765164427400627;1;1;1988;0.037648290837129;2518.36123915799;0.0447744715773746;39973.9879231428
0.74177690991635;0.242299441701328;0.257178026513694;1.22637579331901;2;1;1988;0.263162994986534;12598.6869921563;0.223994693005658;41856.1029639745
0.584758439934057;0.191009778859462;0.202738882215133;0.966777997652981;3;1;1988;0.696365421830948;29662.9545359512;0.527383877308628;33939.3072493721
0.494517939944233;0.161532961134249;0.171452017675736;0.817583862212731;4;1;1988;0.974169490696418;6892.00914944227;0.122534473202059;3439.12632207698
0.43495920995095;0.142078261435553;0.150802687079845;0.719115732822055;5;1;1988;0.974169490696418;1935.07479752831;0.0344040998466899;582.152466163751
0.393448579955631;0.128518925281965;0.1364107293917;0.650486430519562;6;1;1988;0.974169490696418;1291.437510043;0.0229607377957853;238.713033279667
0.201;0;0.201;0.201;7;1;1988;0.974169490696418;450.612190288077;0.00801152844665674;55.6311346034662
1.16580185552164;0.247943480271483;0.669914894978674;1.66168881606461;0;1;1989;0;1313.3669979891;0.0275486474867822;262673.399597819
0.528944999697982;0.112496359030585;0.303952281636813;0.753937717759152;1;1;1989;0.0317743169234045;3401.33610794212;0.0713450311795784;53989.4620308273
0.973046764396233;0.301672468771877;0.369701826852479;1.57639170193999;2;1;1989;0.222103692339944;6722.33059541623;0.141004849479452;22333.3242372632
0.767073361713819;0.237814792900454;0.29144377591291;1.24270294751473;3;1;1989;0.587716868834201;13391.5352228016;0.280895350442521;15322.122680551
0.648697842930822;0.201114979181238;0.246467884568346;1.0509278012933;4;1;1989;0.822177300648478;18964.6977741096;0.397795722347399;9425.79412232087
0.570570000534044;0.176893102126573;0.216783796280899;0.92435620478719;5;1;1989;0.822177300648478;2562.99630904946;0.053760359393859;791.78137443604
0.516117261893866;0.16001118781575;0.196094886262366;0.836139637525366;6;1;1989;0.822177300648478;720.79344242876;0.0151190676228786;142.252504919826
0.201;0;0.201;0.201;7;1;1989;0.822177300648478;597.407373550543;0.0125309720475289;77.9803385394261
1.11888891965002;0.256761242464165;0.605366434721688;1.63241140457835;0;1;1990;0;2131.64900969973;0.0546913535062866;426329.801939947
0.507659767792648;0.116497134289514;0.274665499213619;0.740654036371677;1;1;1990;0.0348016412962989;5157.6911393177;0.132329998087443;81868.1133225031
1.16282666324572;0.327576664442475;0.507673334360774;1.81797999213067;2;1;1990;0.24326480566148;9275.94554721346;0.237991346004555;30817.0948412407
0.916680873215607;0.258235618684607;0.400209635846393;1.43315211058482;3;1;1990;0.64371208049121;5907.68805817958;0.151572540565803;6759.36848761967
0.77521777549715;0.218384442961627;0.338448889573896;1.2119866614204;4;1;1990;0.900510924219163;7910.21162823797;0.202950944785437;3953.12924949424
0.681852131002967;0.192082666984477;0.297686797034014;1.06601746497192;5;1;1990;0.900510924219163;7080.6437458313;0.181666863725321;2165.33447884749
0.616779106052477;0.173751126151937;0.269276853748603;0.96428135835635;6;1;1990;0.900510924219163;1016.00820594172;0.0260675485052176;196.672126585699
0.201;0;0.201;0.201;7;1;1990;0.900510924219163;496.141006555359;0.0127294048199362;65.3418947129407
1.08967917948532;0.266813275603367;0.556052628278585;1.62330573069205;0;1;1991;0;3565.95159793407;0.0859685620568253;713190.319586813
0.494406790085144;0.121057920190294;0.252290949704557;0.736522630465732;1;1;1991;0.0407861243584263;8773.21875147339;0.211506236122526;139257.440499577
1.32772572622274;0.363608524716495;0.600508676789752;2.05494277565573;2;1;1991;0.285096571488216;14324.9554837453;0.345348440842294;47591.2142317119
1.0466742951245;0.286640296856797;0.473393701410903;1.61995488883809;3;1;1991;0.75440467713596;6601.54155756964;0.159151076361057;7553.25121003391
0.885150484148495;0.242405683144265;0.400339117859964;1.36996185043703;4;1;1991;1.0553625970862;2858.11598040203;0.0689039417049706;1419.82910104423
0.778544768904333;0.213210838094069;0.352123092716195;1.20496644509247;5;1;1991;1.0553625970862;2492.77050624224;0.0600961314459411;739.914071309657
0.704243815855372;0.192862915786299;0.318517984282773;1.08996964742797;6;1;1991;1.0553625970862;2377.38009507512;0.0573142799679429;444.952291797701
0.201;0;0.201;0.201;7;1;1991;1.0553625970862;485.782712559569;0.0117113314984435;64.848846957625
1.11140237931279;0.263530625249657;0.58434112881348;1.63846362981211;0;1;1992;0;995.067603245996;0.0186198960027857;199013.520649199
0.504262991524318;0.119568523444123;0.265125944636072;0.743400038412564;1;1;1992;0.0439746960147475;15111.38722705;0.282767178539061;239863.289318255
1.14941373143563;0.307312741240415;0.534788248954799;1.76403921391646;2;1;1992;0.307384809497128;24544.4652651434;0.459280745539431;81543.073970576
0.906107175146335;0.242261139080094;0.421584896986147;1.39062945330652;3;1;1992;0.813382415490619;8290.83732442917;0.155139739504434;9486.08389522789
0.766275820957086;0.204875160826978;0.35652549930313;1.17602614261104;4;1;1992;1.13786857962669;2515.59757858285;0.0470723447786618;1247.19760960974
0.673987127192181;0.180200415179901;0.313586296832378;1.03438795755198;5;1;1992;1.13786857962669;681.127503020354;0.0127453885841571;203.930390125855
0.609664704265127;0.163002865183481;0.283658973898165;0.935670434632089;6;1;1992;1.13786857962669;602.615184671914;0.0112762510121804;118.229386829883
0.201;0;0.201;0.201;7;1;1992;1.13786857962669;699.995813901897;0.0130984560392893;95.0435592534823
1.12948884637525;0.262812098286177;0.603864649802892;1.6551130429476;0;1;1993;0;2540.62480549037;0.0366507706628632;508124.961098075
0.512469142740817;0.119242515003922;0.273984112732972;0.750954172748662;1;1;1993;0.0401661756797914;4126.17089761036;0.0595236821105148;65494.7761525453
0.902700954710914;0.261641514677891;0.379417925355131;1.4259839840667;2;1;1993;0.280763106478787;41728.5869136758;0.601971950267287;138633.179115202
0.711618270866998;0.206257544417554;0.29910318203189;1.12413335970211;3;1;1993;0.742937733656937;16604.2377902136;0.239530886247214;18997.9837416632
0.601800636473943;0.174427676451893;0.252945283570156;0.950655989377729;4;1;1993;1.0393210962612;3308.93374899015;0.0477343099661025;1699.50372315878
0.529320997774526;0.153419963594546;0.222481070585433;0.836160924963619;5;1;1993;1.0393210962612;510.682062530129;0.0073670425932164;185.770120964034
0.478804885953721;0.138778224330357;0.201248437293007;0.756361334614434;6;1;1993;1.0393210962612;155.201432348523;0.00223891858855392;33.3121769367939
0.201;0;0.201;0.201;7;1;1993;1.0393210962612;345.381811073685;0.00498243956424833;45.5108461027388
1.1496910446536;0.2630073485708;0.623676347512003;1.6757057417952;0;1;1994;0;5200.85315509844;0.0682688671275862;1040170.63101969
0.521635238773031;0.119331103524562;0.282973031723907;0.760297445822155;1;1;1994;0.0359625433878689;10346.1865731192;0.13580895583354;164225.183700305
0.748136882631951;0.23908950897596;0.26995786468003;1.22631590058387;2;1;1994;0.251379555747356;11344.0122926015;0.14890688985097;37687.7484804035
0.589772141052924;0.188479320944566;0.212813499163792;0.966730782942057;3;1;1994;0.665184823522172;37102.8015836509;0.487028984637332;42451.7180590972
0.498757921754634;0.159393005983991;0.179971909786652;0.817543933722616;4;1;1994;0.930549881477161;10575.6754935904;0.138821336331832;4436.10549227782
0.438688537017762;0.140196038110034;0.158296460797694;0.719080613237829;5;1;1994;0.930549881477161;1283.28291841862;0.0168449807045097;329.300210012476
0.396821996140548;0.126816333228134;0.14318932968428;0.650454662596816;6;1;1994;0.930549881477161;223.769734044099;0.00293730774260685;38.7010954763229
0.201;0;0.201;0.201;7;1;1994;0.930549881477161;105.335042950009;0.00138267777162353;20.4653279483211
1.2129420409204;0.257348827049293;0.69824438682181;1.72763969501898;0;1;1995;0;1694.029408103;0.0182752983079153;338805.8816206
0.550333338748404;0.116763731847863;0.316805875052679;0.783860802444129;1;1;1995;0.0372742341729722;20755.8565395102;0.223915516508424;329458.040309685
0.705502822252018;0.232656768649865;0.240189284952288;1.17081635955175;2;1;1995;0.26054832457666;28303.7912178844;0.305343121717719;94032.5289630711
0.556162808782613;0.183408255577974;0.189346297626664;0.922979319938561;3;1;1995;0.68944664488431;12123.4758513153;0.130788837933871;13871.2538344569
0.470335214834679;0.155104512433224;0.16012618996823;0.780544239701128;4;1;1995;0.964490576145167;25306.28642954;0.273005847096411;12102.4803584601
0.413689002829042;0.136424041957694;0.140840918913653;0.686537086744431;5;1;1995;0.964490576145167;3860.52435260155;0.0416475852374785;1062.33471452987
0.374208309612993;0.123404320111082;0.127399669390828;0.621016949835157;6;1;1995;0.964490576145167;496.417991502527;0.00535538924928347;83.7412266367287
0.201;0;0.201;0.201;7;1;1995;0.964490576145167;154.65276169001;0.00166840394889769;16.8632386533649
1.29881673582948;0.263960077105594;0.770896581618287;1.82673689004066;0;1;1996;0;5076.87328566647;0.0455330647168545;1015374.65713329
0.589296212462842;0.119763373375635;0.349769465711572;0.828822959214113;1;1;1996;0.0367223419378487;5741.84892431512;0.051497046302766;100734.191654651
0.801394581427581;0.247536942445189;0.306320696537203;1.29646846631796;2;1;1996;0.256690576714128;47413.842034227;0.425241564313687;183065.027159178
0.631756312366268;0.195138611562638;0.241479089240993;1.02203353549154;3;1;1996;0.679238514300651;35429.3046451231;0.317755581143635;35787.1764092153
0.534263054285054;0.165024628296806;0.204213797691442;0.864312310878666;4;1;1996;0.950210071887074;7923.46087651645;0.0710633172371027;3991.66794786722
0.469917503951452;0.14514939934133;0.179618705268792;0.760216302634113;5;1;1996;0.950210071887074;8277.93283901692;0.0742424776968315;2882.28859297246
0.425070605234094;0.131296967039065;0.162476671155963;0.687664539312224;6;1;1996;0.950210071887074;1459.49216938868;0.0130897794101224;267.747600328138
0.201;0;0.201;0.201;7;1;1996;0.950210071887074;175.852166368309;0.00157716917900111;27.213272418494
1.32354876956763;0.261743047161726;0.80006267524418;1.84703486389109;0;1;1997;0;6570.6357957946;0.0562680105972471;1314127.15915892
0.60051757526665;0.118757467528693;0.363002640209263;0.838032510324036;1;1;1997;0.0368224036104664;13852.4752394163;0.118626453785257;277049.504788327
1.19644210628246;0.362797898856072;0.470846308570315;1.9220379039946;2;1;1997;0.257390011638368;17613.605080814;0.150835101525074;53864.2357211437
0.943180638529238;0.286001263331746;0.371178111865747;1.51518316519273;3;1;1997;0.681089315155409;56936.7729253948;0.487581269439654;63545.5054970923
0.797628070854974;0.241865265904019;0.313897539046935;1.28135860266301;4;1;1997;0.952799220729816;16418.3371952907;0.14059935750587;9646.49658947748
0.701563376189958;0.212735507601683;0.276092360986592;1.12703439139332;5;1;1997;0.952799220729816;2082.38601678715;0.0178326302205232;904.598617196849
0.634609195059796;0.192432948784931;0.249743297489934;1.01947509262966;6;1;1997;0.952799220729816;2811.48033874548;0.0240762706092663;696.600678579158
0.201;0;0.201;0.201;7;1;1997;0.952799220729816;488.220792142212;0.00418090631710812;76.2844987722206
1.36958772520719;0.267974924304496;0.833637876598195;1.90553757381618;0;1;1998;0;2456.48769001044;0.0210176234642617;491297.538002089
0.621406266823898;0.121584980830097;0.378236305163703;0.864576228484093;1;1;1998;0.0374160133424236;28334.2996647844;0.24242728506222;349806.168701043
1.09032521161717;0.296179983881242;0.497965243854688;1.68268517937965;2;1;1998;0.261539366401664;46286.1677424721;0.396022845614504;146475.214374912
0.859526444194558;0.233484950796867;0.392556542600825;1.32649634578829;3;1;1998;0.692069077641457;9251.16814753825;0.0791526737627184;12586.623329984
0.726883474411448;0.197453322587497;0.331976829236453;1.12179011958644;4;1;1998;0.968159187341711;23879.4353797975;0.204311620771696;12521.9902358666
0.639339114354594;0.173672447969281;0.291994218416033;0.986684010293156;5;1;1998;0.968159187341711;4917.86731224104;0.0420771021309061;1675.59363279082
0.578323348254363;0.157097898992987;0.26412755026839;0.892519146240337;6;1;1998;0.968159187341711;683.584660278389;0.00584872664092827;172.97182699352
0.201;0;0.201;0.201;7;1;1998;0.968159187341711;1068.50860420176;0.00914212255276592;166.486226893387
1.39102497749732;0.269681886595507;0.851661204306311;1.93038875068834;0;1;1999;0;2440.79666406195;0.0238353664559715;488159.33281239
0.631132728788619;0.122359459927228;0.386413808934163;0.875851648643075;1;1;1999;0.0413309902584889;5245.531346552;0.0512247348344374;124893.603489333
1.04741045318293;0.294334579103633;0.458741294975665;1.6360796113902;2;1;1999;0.288905204999544;51588.0893084121;0.503778553754276;181010.839678639
0.825695831706253;0.232030179147447;0.36163547341136;1.28975619000115;3;1;1999;0.764482844402034;30359.1307002804;0.296469188187793;37901.536454782
0.698273635455288;0.196223052735758;0.305827529983772;1.0907197409268;4;1;1999;1.06946129119845;3926.15709087094;0.0383405116872304;2667.22628455906
0.614174985929651;0.172590349304083;0.268994287321485;0.959355684537817;5;1;1999;1.06946129119845;7092.19804655844;0.0692581819317643;2298.92967473531
0.555560775654207;0.15611907115473;0.243322633344748;0.867798917963667;6;1;1999;1.06946129119845;1309.83626251429;0.0127910807868737;335.769357219763
0.201;0;0.201;0.201;7;1;1999;1.06946129119845;440.573906645939;0.00430238236165436;88.557569175063
1.38948611799798;0.266229818391461;0.857026481215052;1.9219457547809;0;1;2000;0;1660.93006689889;0.0210348909904937;332186.013379778
0.630434520912587;0.120793195294421;0.388848130323744;0.872020911501429;1;1;2000;0.0410290706235368;7166.36850505388;0.0907586558312889;121463.872967015
1.00018784855803;0.292909179994387;0.41436948856926;1.58600620854681;2;1;2000;0.286794775186861;14917.9370843599;0.188928592856677;63751.8678818797
0.788469252877866;0.230906506856912;0.326656239164041;1.25028226659169;3;1;2000;0.758898357317029;38105.0541085889;0.482582424952771;47571.8528197116
0.66679189903869;0.195272786662929;0.276246325712831;1.05733747236455;4;1;2000;1.0616489605329;12897.5532075262;0.163341389966494;7727.71312613913
0.586484845504832;0.171754531334916;0.242975782835001;0.929993908174664;5;1;2000;1.0616489605329;1392.9060194411;0.0176404936383934;455.346851729684
0.530513262738811;0.155363020045699;0.219787222647412;0.84123930283021;6;1;2000;1.0616489605329;2164.41084258875;0.0274112360537264;426.905491634862
0.201;0;0.201;0.201;7;1;2000;1.0616489605329;655.556798184343;0.00830231571015579;90.9737438501725
1.36018165433304;0.261095812403874;0.83799002952529;1.88237327914079;0;1;2001;0;3278.58648601853;0.0470087209778393;655717.297203705
0.617138565471288;0.11846380562781;0.380210954215667;0.854066176726908;1;1;2001;0.0429826379041715;3559.62005126482;0.0510382100611405;82781.8616573213
0.920436101038323;0.274195209425865;0.372045682186593;1.46882651989005;2;1;2001;0.300450285305597;24080.5231531915;0.345269096525638;62063.2040030709
0.7255992621324;0.216153887722573;0.293291486687253;1.15790703757755;3;1;2001;0.795032712242717;15753.8424290264;0.225880264630227;17602.0585799178
0.613624067358882;0.182796806283885;0.248030454791113;0.979217679926652;4;1;2001;1.11219854991665;17625.2636880159;0.252712901246949;10123.6437036277
0.539720438808359;0.160781132534402;0.218158173739555;0.861282703877164;5;1;2001;1.11219854991665;4296.17270451225;0.0615989801703479;1372.14075519395
0.488211849212541;0.145436875072595;0.197338099067351;0.779085599357731;6;1;2001;1.11219854991665;373.229978607194;0.00535141104245111;87.6126710345525
0.201;0;0.201;0.201;7;1;2001;1.11219854991665;776.979556991207;0.011140415345407;112.605732897276
1.36365865235353;0.262805047873056;0.838048556607415;1.88926874809964;0;1;2002;0;1143.40246725257;0.0186653277292349;228680.493450515
0.618716141204407;0.119239316106304;0.380237508991798;0.857194773417016;1;1;2002;0.0419366688523836;7235.45270065351;0.118114224689042;168266.341875663
0.915066140703623;0.284923447978697;0.345219244746228;1.48491303666102;2;1;2002;0.293138921570054;18524.056170602;0.302393592109213;42780.7301861479
0.721366008729863;0.224611185267893;0.272143638194077;1.17058837926565;3;1;2002;0.775685839814391;20448.5795197122;0.333810228037961;18306.6960785248
0.610044093802415;0.189948965319143;0.23014616316413;0.989942024440701;4;1;2002;1.08513354601322;6640.52135854034;0.108402343881561;3847.34725292024
0.536571629950299;0.167071900152956;0.202427829644388;0.870715430256211;5;1;2002;1.08513354601322;5913.27181909542;0.0965304515396708;1802.27729932808
0.485363549083673;0.151127278976543;0.183108991130587;0.78761810703676;6;1;2002;1.08513354601322;1036.8023729066;0.0169251480865269;263.014300585135
0.201;0;0.201;0.201;7;1;2002;1.08513354601322;316.01116333096;0.00515868392679109;47.9676932803522
1.36438263085124;0.265102489339854;0.834177652171534;1.89458760953095;0;1;2003;0;3406.40969438315;0.056164248814036;681281.938876629
0.61904462310246;0.120281706088908;0.378481210924645;0.859608035280276;1;1;2003;0.041163533440324;3157.86422031829;0.0520662773134267;58478.9670429313
0.870324874000889;0.280887619894947;0.308549634210995;1.43210011379078;2;1;2003;0.287734675426506;27898.7288381341;0.459989046720943;86911.9278446545
0.68609552111019;0.221429656559543;0.243236207991104;1.12895483422928;3;1;2003;0.761385462416638;13188.9766271402;0.217457391021002;12780.01611157
0.58021658266726;0.187258413263296;0.205699756140668;0.954733409193851;4;1;2003;1.06512825722432;8099.44543479681;0.133542148322829;4096.83633525383
0.510336483294925;0.164705392687798;0.180925697919329;0.839747268670521;5;1;2003;1.06512825722432;2580.61748027399;0.0425487405390341;706.244521147781
0.461632171611177;0.14898662077154;0.163658930068096;0.759605413154258;6;1;2003;1.06512825722432;1828.37153475526;0.0301458494472405;356.060668890995
0.201;0;0.201;0.201;7;1;2003;1.06512825722432;490.440874264956;0.00808629782148924;67.9469207903791
1.44060351625757;0.265833413256561;0.908936689744446;1.97227034277069;0;1;2004;0;1414.89476340239;0.0229943519551485;282978.952680478
0.653627392050095;0.120613339246878;0.412400713556338;0.894854070543851;1;1;2004;0.0397696584929036;11664.2771623799;0.18956356423936;174093.688990745
0.782481951238008;0.253535425552505;0.275411100132999;1.28955280234302;2;1;2004;0.277991436154722;16197.1917331641;0.263230833155239;30218.6412932165
0.616847085647481;0.199867342771304;0.217112400104873;1.01658177119009;3;1;2004;0.73560351337839;23749.7894581982;0.385972887728593;27298.6085726417
0.521654634158673;0.169023617035009;0.183607400088655;0.85970186822869;4;1;2004;1.02906100377323;4649.31221403397;0.0755589208216354;3005.37311831543
0.458827616176058;0.148666758049041;0.161494100077976;0.75616113227414;5;1;2004;1.02906100377323;2655.18284645746;0.0431510600335386;790.468248424372
0.415039088491206;0.134478644210337;0.146081800070532;0.683996376911881;6;1;2004;1.02906100377323;610.238970167621;0.00991738044392704;146.130021591863
